__id,fecha_de_apertura,dia_de_apertura,fecha_ocurrencia_hechos,dia_ocurrencia,hora_militar_ocurrencia_hechos,conforman_unidad_domestica,fisica,verbal,economica,psicologica,sexual,genero_m_f_victima,edad_victima,victima_conflicto_armado,etnia_victima,estado_civil_victima,escolaridad_victima,corregimiento_victima,comuna_de_la_victima,barrio_victima,ocupacion_victima,no_hijos_victima,vivienda_victima,nucleo_familiar_victima,numero_hermanos_victima,genero_agresor_m_f,parentesco_frente_a_la_victima,no_de_hijos_agresor,edad_agresor,estado_civil_agresor,escolaridad_agresor,ocupacion_agresor,corregimiento_agresor,comuna_agresor,barrio,tipo_vivienda
row-w8ni_y4a4.bnmr,24/05/2022,martes,24/05/2022,martes,12:00 p.m.,si,si,si,no,si,no,femenino,47,no,ninguno,casado(a),primaria incompleta,ninguno,comuna1,caimitos,empleado,4,propia,2,0,masculino,ex-conyuge,3,54,casado(a),primaria incompleta,independiente,ninguno,comuna1,molinos cien,familiar
row-sdn4-an5x-mee9,24/05/2022,martes,09/03/2022,miércoles,21:10 p.m.,si,si,si,no,si,no,femenino,20,no,ninguno,soltero(a),bachiller completo,ninguno,comuna1,hugo varela,independiente,1,propia,7,3,masculino,ex-conyuge,0,21,soltero(a),bachiller completo,independiente,ninguno,comuna1,harold eder,familiar
row-ki3e-m8hp_w7qx,25/05/2022,miércoles,25/05/2022,miércoles,9:34 a.m.,si,si,si,no,si,no,femenino,53,no,ninguno,soltero(a),bachiller completo,ninguno,comuna7,el recreo,independiente,1,alquilada,5,0,masculino,ex-conyuge,3,63,unión libre,bachiller completo,independiente,ninguno,comuna7,las américas,propia
row-m4i9~hbdi~tpvm,26/05/2022,jueves,20/05/2022,viernes,11:00 a.m.,si,si,si,no,si,no,femenino,29,no,ninguno,casado(a),técnico,ninguno,comuna3,llanogrande,independiente,2,alquilada,3,4,masculino,conyuge,2,31,casado(a),técnico,independiente,ninguno,comuna4,uribe uribe,alquilada
row-7kyr~eyez_hgr8,27/05/2022,viernes,27/05/2022,viernes,12:00 p.m.,si,si,si,no,si,no,femenino,72,no,ninguno,viudo(a),primaria incompleta,ninguno,comuna6,colombina,independiente,2,propia,5,0,femenino,hijo(a),2,32,soltero(a),bachiller incompleto,independiente,ninguno,comuna6,colombina,familiar
row-ubpi~cgam.qxbu,27/05/2022,viernes,20/05/2022,viernes,16:48 p.m.,si,si,si,no,si,no,femenino,26,no,ninguno,soltero(a),bachiller completo,ninguno,comuna7,luís carlos galán,estudiante,2,alquilada,4,2,masculino,ex-conyuge,2,26,soltero(a),primaria incompleta,independiente,ninguno,comuna5,san pedro,propia
row-ubhi.qebq~z2gu,31/05/2022,martes,26/04/2022,martes,12:00 p.m.,si,si,si,no,si,no,femenino,30,no,ninguno,soltero(a),pregrado,ninguno,comuna5,san pedro,empleado,1,familiar,2,0,masculino,ex-conyuge,1,43,soltero(a),postgrado,empleado,rozo,comuna8,rozo,propia
row-sfnn.dj9m.wwjj,02/05/2022,lunes,02/05/2022,lunes,09:40 AM,no,si,si,no,no,no,femenino,28,no,ninguno,casado(a),bachiller completo,tenjo,comuna16,tenjo,oficios varios,1,familiar,4,1,femenino,ex-conyuge,2,33,separado(a),bachiller completo,empleado,potrerillo,no aplica,no aplica,familiar
row-9a32.2hzq-swuk,03/05/2022,martes,03/05/2022,martes,no aplica,si,no,si,no,si,no,femenino,64,no,ninguno,casado(a),bachiller completo,caucaseco,comuna10,callejon cardenas,oficios varios,1,propia,2,no aplica,masculino,conyuge,no aplica,69,casado(a),no aplica,pensionado,caucaseco,no aplica,cardenas 2,propia
row-w22m-qhij-v8sj,03/05/2022,martes,03/05/2022,martes,10:00 AM,si,no,si,si,si,no,femenino,60,no,ninguno,viudo(a),bachiller incompleto,tablones,comuna13,los ceibos,pensionada,2,propia,no aplica,4,masculino,hijo(a),2,43,soltero(a),ninguno,oficios varios,tablones,no aplica,los ceibos,familiar
row-aqjv.ziqj-yur2,03/05/2022,martes,03/05/2022,martes,10:30 AM,no,si,si,no,no,no,femenino,31,no,ninguno,unión libre,técnico,no aplica,comuna14,la buitrera chontaduro,ama de casa,2,familiar,4,1,masculino,conyuge,2,41,unión libre,técnico,trabajador,no aplica,no aplica,contaduro,familiar
row-hgtw-f6rn.2b4v,03/05/2022,martes,03/05/2022,martes,no aplica,no aplica,si,si,no,si,no,femenino,59,no,ninguno,soltero(a),primaria completa,guayabal,comuna13,finca,no aplica,2,no aplica,no aplica,no aplica,masculino,ex-conyuge,no aplica,no aplica,soltero(a),no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
row-xpgh_3tah.mv6f,04/05/2022,miercoles,04/05/2022,miercoles,03:50 PM,si,si,si,si,no,no,femenino,38,no,ninguno,unión libre,bachiller completo,no aplica,comuna5,alameda,ama de casa,3,alquilada,4,no aplica,masculino,ex-conyuge,3,45,unión libre,bachiller completo,conducto,no aplica,no aplica,alameda,no aplica
row-3bph-an5r-4snc,11/05/2022,miercoles,11/05/2022,miercoles,01:15 PM,no,no,si,no,si,no,femenino,50,no,ninguno,separado(a),bachiller incompleto,ciudad del campo,comuna10,no aplica,oficios varios,4,alquilada,no aplica,no aplica,masculino,ex-conyuge,4,51,separado(a),no aplica,no aplica,no aplica,no aplica,ciudad del campo,alquilada
row-uyqc_jtyw_uei8,18/05/2022,miercoles,18/05/2022,miercoles,no aplica,no,si,si,no,si,no,femenino,27,no,ninguno,soltero(a),tecnólogo,palmaseca,comuna9,callejon ortiz,ama de casa,2,familiar,4,3,masculino,ex-conyuge,2,28,separado(a),no aplica,oficios varios,guanabanal,no aplica,callejon torijano,propia
row-sq89_npjz~2k75,19/05/2022,jueves,17/05/2022,martes,no aplica,si,si,si,no,si,no,femenino,no aplica,no,ninguno,no aplica,no aplica,no aplica,comuna14,arenillo,no aplica,no aplica,no aplica,3,0,femenino,madre,1,no aplica,unión libre,no aplica,ama de casa,no aplica,no aplica,buitrera,familiar
row-qdbd~rgu9~ape6,31/05/2022,martes,31/05/2022,martes,09:30 AM,si,si,si,no,si,no,femenino,61,no,ninguno,separado(a),bachiller incompleto,no aplica,comuna10,ciudad del campo,ama de casa,6,propia,3,7,masculino,ex-conyuge,7,66,separado(a),primaria completa,pensionado y operario,no aplica,no aplica,ciudad del campo,propia
row-db4v~e2rs-pkt5,31/05/2022,martes,31/05/2022,martes,12:34 PM,si,si,si,no,si,no,femenino,46,no,ninguno,unión libre,primaria completa,tablones,comuna5,callejon el jardin,ama de casa,4,no aplica,2,9,masculino,conyuge,6,59,unión libre,bachiller incompleto,desempleado,tablones,no aplica,tablones pita alto,no aplica
row-3fyn-nrpb-kf3j,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
row-bc5v~jam9~phfm,02/06/2022,jueves,no aplica,no aplica,no aplica,si,si,si,no,si,no,femenino,24,no aplica,ninguno,soltero(a),sexto-bachiller,ninguno,comuna5,campestre,ama de casa,3,no aplica,no aplica,8,masculino,conyuge,3,44,soltero(a),sexto bachiller,albañil,ninguno,comuna5,campestre,no aplica
row-xsf9-x45j.2z5q,02/06/2022,jueves,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,29,no,ninguno,unión libre,tecnico,ninguno,comuna7,parques de la italia,ama de casa,1,aluilada,3,2,masculino,conyuge,1,no aplica,unión libre,bachiller,asesor comercial,ninguno,comuna7,el recreo,alquilada
row-mszf.cr3k~vjij,06/06/2022,lunes,no aplica,no aplica,no aplica,no,no,si,no,si,no,femenino,18,no aplica,ninguno,soltero(a),bachiller,ninguno,comuna7,parques de la italia,estudiante,1,alquilada,5,4,masculino,ex-conyuge,1,26,unión libre,no,independiente,ninguno,comuna7,barrio nuevo,familiar
row-gvvy~gj4r_ctef,06/06/2022,lunes,04/06/2022,sabado,no aplica,no,no,si,no,si,no,femenino,31,no aplica,no aplica,soltero(a),bachiller,ninguno,comuna7,el sembrador,promotora de ventas,1,alquilada,3,3,masculino,ex-conyuge,1,32,soltero(a),bachiller,promotor de ventas,ninguno,comuna3,la emilia,alquilada
row-zrzi_3kdz.fd83,08/06/2022,miercoles,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,17,no aplica,no aplica,soltero(a),cuarto de primaria,ninguno,comuna5,urb. palmeras del oriente,ama de casa,1,alquilada,6,3,masculino,ex-conyuge,no aplica,22,no aplica,quinto de primaria,no aplica,ninguno,no aplica,no aplica,no aplica
row-ik4k-ywfi.gbie,11/06/2022,sábado,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,82,no,ninguno,soltero(a),postgrado,no aplica,no aplica,no aplica,rentista,1,propia,2,3,masculino,hermano(a),3,59,casado(a),bachillerato,independiente,ninguno,comuna3,urb. bosques de santa barbara,propia
row-ja59_hf44~wh7z,13/06/2022,lunes,10/06/2022,viernes,11:30 a.m,no,si,si,no,si,no,femenino,28,no,ninguno,soltero(a),bachiller,ninguno,comuna5,primero de mayo,mesera,2,alquilada,3,5,masculino,ex-conyuge,2,37,soltero(a),bachiller,domiciliario,no,no aplica,no aplica,familiar
row-bgp8-c9iq-guid,13/06/2022,lunes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,32,no aplica,no aplica,no aplica,primaria,ninguno,comuna5,san carlos,empleada,3,17,no aplica,no aplica,masculino,conyuge,3,30,no aplica,primaria,empleado,ninguno,comuna5,san pedro,alquilada
row-zjf6_uwy7.yn2u,14/06/2022,martes,no aplica,no aplica,no aplica,no,si,si,no,si,no,masculino,22,no,ninguno,unión libre,bachiller,ninguna,comuna5,urb. palmeras del oriente,empleado,no,no,2,3,femenino,ex-conyuge,no aplica,19,no aplica,bachiller,estudiante,ninguno,comuna5,san carlos,familiar
row-7g7p.2sf7.qwje,24/06/2022,viernes,no aplica,no aplica,no aplica,no,si,si,no,si,no,femenino,27,si,no aplica,soltero(a),profesional,ninguna,comuna6,caicelandia,penalista,1,propia,4,1,femenino,hermano(a),no,36,soltero(a),postgrado,medica general,ninguno,comuna6,caicelandia,no aplica
row-jfuj~d2x5.cyuv,28/06/2022,martes,25/06/2022,sabado,04:30 PM,no,si,si,no,si,no,femenino,30,no,ninguno,soltero(a),bachiller,ninguno,comuna7,parques de la italia,manicurista,3,alquilada,4,6,masculino,ex-conyuge,3,32,soltero(a),bachiller,comerciante,ninguno,comuna7,urb. el trebol,familiar
row-9kwm~n6hg_qy58,28/06/2022,martes,26/06/2022,domingo,07:30 AM,no,si,si,no,si,no,femenino,24,no aplica,no aplica,soltero(a),bachiller,ninguno,comuna7,guayacan,jefe de cocina,1,alquilada,3,2,masculino,ex-conyuge,3,39,soltero(a),bachiller,comerciante,ninguno,comuna7,el sembrador,propia
row-cmp2-sr3n_faw5,01/06/2022,miércoles,19/05/2022,jueves,14:12 p.m.,si,si,si,no,si,no,femenino,33,no,ninguno,soltero(a),bachiller completo,ninguno,comuna7,el sembrador,empleado,2,alquilada,3,0,masculino,hijo(a),0,30,soltero(a),bachiller completo,empleado,ninguno,comuna5,libertadores,familiar
row-nv4q~qc2k~ee3y,01/06/2022,miércoles,01/06/2022,miércoles,8:41 a.m.,si,si,si,no,si,no,femenino,40,no,ninguno,soltero(a),bachiller completo,ninguno,comuna3,la emilia,independiente,2,alquilada,3,5,masculino,ex-conyuge,3,59,soltero(a),bachiller incompleto,empleado,ninguno,comuna1,guacarí,propia
row-g4n2_jn6z_qn7c,02/06/2022,jueves,02/06/2022,jueves,15:12 p.m.,si,si,si,no,si,no,femenino,59,no,ninguno,soltero(a),primaria completa,ninguno,comuna7,tulipanes de la italia,independiente,1,propia,2,0,masculino,hijo(a),0,38,soltero(a),bachiller completo,independiente,ninguno,comuna7,tulipanes de la italia 2e,familiar
row-r4nz-zqxq~jjg3,02/06/2022,jueves,17/06/2022,martes,16:37 p.m.,si,si,si,no,si,no,femenino,50,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna1,bosques del edén,independiente,3,propia,3,0,masculino,ex-conyuge,0,65,soltero(a),primaria incompleta,independiente,ninguno,comuna7,tulipanes de la italia 2e,familiar
row-kvth~s6hp.fs2y,03/06/2022,viernes,31/05/2022,martes,17:00 p.m.,si,si,si,no,si,no,femenino,17,no,ninguno,soltero(a),primaria completa,ninguno,comuna1,coronado,estudiante,0,familiar,6,5,masculino,ex-conyuge,0,34,soltero(a),primaria incompleta,independiente,ninguno,comuna1,no,propia
row-9jiy.5fps~pa3j,06/06/2022,lunes,31/05/2022,martes,14:34 p.m.,si,si,si,no,si,no,femenino,19,no,ninguno,soltero(a),técnico,ninguno,comuna1,manuela betrán,estudiante,2,propia,3,0,masculino,ex-conyuge,3,26,soltero(a),primaria completa,independiente,ninguno,comuna2,las mercedes,propia
row-33ji_x8cs-5t33,07/06/2022,martes,04/06/2022,sábado,23:17 p.m.,si,si,si,no,si,no,femenino,22,no,ninguno,unión libre,bachiller incompleto,ninguno,comuna1,harold eder,independiente,1,alquilada,3,4,masculino,conyuge,0,24,unión libre,primaria completa,independiente,ninguno,comuna1,harold eder,alquilada
row-pzr6_3ya5_75b7,07/06/2022,martes,04/06/2022,sábado,12:00 a.m.,si,si,si,no,si,no,femenino,38,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna1,reservas de zamorano,independiente,3,alquilada,5,0,masculino,ex-conyuge,1,48,unión libre,primaria incompleta,independiente,ninguno,comuna7,el sembrador,alquilada
row-zs4h-qtu6.k8d9,08/06/2022,lunes,07/06/2022,domingo,9:04 a.m.,si,si,si,no,si,no,femenino,19,no,ninguno,unión libre,pregrado,ninguno,comuna7,cerezos de la italia,estudiante,0,propia,5,0,masculino,conyuge,0,19,unión libre,primaria incompleta,independiente,ninguno,comuna7,cerezos de la italia,propia
row-q2ns.7afg.mh2n,08/06/2022,lunes,20/05/2022,viernes,16:00 p.m.,si,si,si,no,si,no,femenino,20,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,molinos cien,independiente,3,propia,4,0,femenino,hijo(a),2,no aplica,unión libre,bachiller incompleto,desempleado,ninguno,comuna1,0,alquilada
row-pdm4~pa6c.k4w7,08/06/2022,lunes,08/06/2022,lunes,16:06 p.m.,si,si,si,no,si,no,femenino,64,no,ninguno,soltero(a),técnico,ninguno,comuna2,la benedicta,pensionado,0,familiar,6,6,masculino,hermano(a),1,49,soltero(a),pregrado,desempleado,ninguno,comuna2,la benedicta,familiar
row-qww2~86id-ki2s,09/06/2022,jueves,09/06/2022,jueves,15:43 p.m.,si,si,si,no,si,no,femenino,35,no,ninguno,soltero(a),pregrado,ninguno,comuna7,guayacanes del sembrador,empleado,1,propia,2,4,masculino,conyuge,1,39,casado(a),técnico,empleado,ninguno,comuna6,rincón de las flores 2 casa 30,propia
row-vsng~237t_gdn6,09/06/2022,jueves,07/06/2022,martes,15:43 p.m.,si,si,si,no,si,no,femenino,33,no,ninguno,soltero(a),tecnólogo,ninguno,comuna1,caña real,independiente,1,propia,2,1,masculino,ex-conyuge,2,34,soltero(a),tecnólogo,empleado,ninguno,comuna1,acopi yumbo fanalca,alquilada
row-49cw_pddt~ak2n,10/06/2022,viernes,30/05/2022,lunes,9:30 a.m.,si,si,si,no,si,no,femenino,50,no,ninguno,unión libre,bachiller completo,juanchito,comuna10,ciudad del campo,empleado,3,alquilada,2,0,masculino,ex-conyuge,1,43,soltero(a),bachiller completo,empleado,ninguno,comuna5,los guaduales,propia
row-aj87-xtna_by4z,10/06/2022,viernes,08/06/2022,miércoles,18:00 p.m.,si,si,si,no,si,no,femenino,20,no,ninguno,soltero(a),tecnólogo,ninguno,comuna7,el sembrador,empleado,0,propia,2,0,masculino,ex-conyuge,0,20,soltero(a),primaria incompleta,desempleado,ninguno,comuna3,llanogrande,propia
row-h9zt_adq8-wq2i,10/06/2022,viernes,22/05/2022,domingo,20:00 p.m.,si,si,si,no,si,no,femenino,49,no,ninguno,unión libre,primaria completa,ninguno,comuna7,almendros de la italia,independiente,3,familiar,3,0,masculino,conyuge,3,55,unión libre,primaria incompleta,empleado,ninguno,comuna7,almendros de la italia,familiar
row-5cic.2ww2-sh83,16/06/2022,jueves,14/06/2022,martes,12:00 a.m.,si,si,si,no,si,no,femenino,34,no,ninguno,soltero(a),bachiller completo,ninguno,comuna4,san cayetano,independiente,2,alquilada,2,2,masculino,ex-conyuge,2,39,soltero(a),primaria incompleta,desempleado,potrerillo,comuna16,potrerillo,propia
row-fmiz_r9ba-2yek,17/06/2022,viernes,15/06/2022,jueves,18:00 p.m.,si,si,si,no,si,no,femenino,43,no,ninguno,soltero(a),bachiller completo,rozo,comuna8,la primavera,empleado,3,alquilada,3,0,masculino,ex-conyuge,2,29,soltero(a),bachiller completo,independiente,amaime,comuna12,el placer,alquilada
row-m89w.q5pf~3m9j,21/06/2022,martes,20/06/2022,viernes,16:00 p.m.,si,si,si,no,si,no,masculino,62,no,afro,unión libre,primaria completa,ninguno,comuna1,coronado,pensionado,2,propia,4,0,masculino,hijo(a),0,25,soltero(a),primaria completa,desempleado,ninguno,comuna1,coronado,familiar
row-wisd_2ujc.9qwj,22/06/2022,miércoles,26/05/2022,jueves,18:30 p.m.,si,si,si,no,si,no,femenino,42,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna1,quintas de zamorano,empleado,5,alquilada,6,5,masculino,conyuge,5,44,casado(a),bachiller incompleto,independiente,ninguno,comuna3,el prado,propia
row-ap5g-carr~4aci,24/06/2022,viernes,23/06/2022,jueves,10:23 a.m.,si,si,si,no,si,no,femenino,39,no,ninguno,soltero(a),pregrado,ninguno,comuna5,rincón del bosque,empleado,2,alquilada,3,4,masculino,ex-conyuge,1,35,soltero(a),pregrado,empleado,ninguno,comuna5,rincón de las flores 2 casa 180,propia
row-69ed~vivc-2tem,28/06/2022,sábado,17/06/2022,sábado,13:00 p..m.,si,si,si,no,si,no,femenino,45,no,ninguno,unión libre,primaria incompleta,ninguno,comuna1,simón bolívar,independiente,4,familiar,4,0,masculino,ex-conyuge,3,48,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,simón bolívar,propia
row-6hve.uwzt~57kh,01/06/2022,miércoles,31/05/2022,martes,09:30 PM,no,si,si,no,si,no,femenino,28,no,ninguno,soltero(a),bachiller incompleto,no aplica,comuna8,cgto rozo,empleado,na,familiar,3,3,masculino,ex-conyuge,no aplica,19,soltero(a),bachiller incompleto,empleado,callejon moncayo csa 2 piso,comuna8,cgto rozo,familiar
row-hjyp.iy6k-rui4,03/06/2022,viernes,29/05/2022,domingo,01:30 PM,si,si,si,no,si,no,femenino,44,no,ninguno,unión libre,bachiller completo,la torre,comuna8,cgto rozo,ama de casa,na,familiar,3,3,masculino,hijo(a),no aplica,21,soltero(a),bachiller completo,desempleado,la torre,comuna8,cgto rozo,familiar
row-jhpv-a5hf-uxzg,02/06/2022,jueves,01/06/2022,miercoles,12:45 PM,si,si,si,no,si,no,femenino,51,no,ninguno,no aplica,no aplica,la dolores,comuna11,la dolores,operario,0,alquilada,3,4,masculino,hijo(a),no aplica,no aplica,no aplica,bachiller completo,operario,caucaseco,comuna10,la dolores,alquilada
row-y4qd.wjkh.saqq,03/06/2022,jueves,02/06/2022,jueves,no aplica,no,si,si,no,si,no,femenino,33,no,ninguno,separado(a),bachiller completo,bolo san isidro,comuna11,bolo san isidro,cuidadora,1,alquilada,2,no aplica,masculino,ex-conyuge,3,53,separado(a),primaria completa,conducr de tractor,bolo san isidro,comuna11,papayal,propia
row-fcry-3nvy_rtms,09/06/2022,jueves,08/06/2022,miercoles,10:22 AM,si,si,si,no,si,no,femenino,29,no,ninguno,soltero(a),primaria completa,no aplica,comuna10,ciudad del campo,independiente,2,familiar,3,5,masculino,ex-conyuge,2,32,casado(a),bachiller incompleto,independiente,no aplica,no aplica,ciudad del campo,familiar
row-guhs.vpc9.cvyt,02/06/2022,jueves,01/06/2022,miércoles,9:02 a.m.,si,si,si,no,si,no,femenino,64,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna2,los cristales,independiente,2,propia,5,0,masculino,hijo(a),0,48,soltero(a),primaria incompleta,independiente,ninguno,comuna2,los cristales,familiar
row-5gmu-de6w-hwiu,02/06/2022,jueves,29/05/2022,domingo,13:40 p.m.,si,si,si,no,si,no,femenino,59,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna2,benedicta,independiente,2,propia,3,0,masculino,hijo(a),0,33,soltero(a),primaria incompleta,independiente,ninguno,comuna2,benedicta,familiar
row-2qnf_cnkq.une6,02/06/2022,jueves,02/06/2022,jueves,12:00 a.m.,si,si,si,no,si,no,femenino,no aplica,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,independiente,0,alquilada,2,0,masculino,ex-conyuge,0,no aplica,soltero(a),primaria incompleta,independiente,ninguno,comuna4,uribe uribe,alquilada
row-9vxc-d6i7_t34d,02/06/2022,jueves,02/06/2022,jueves,12:00 a.m.,si,si,si,no,si,no,femenino,no aplica,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,reseervas de zamorano,independiente,0,alquilada,2,0,masculino,ex-conyuge,0,no aplica,soltero(a),primaria incompleta,independiente,ninguno,comuna3,acacias del prado,alquilada
row-wnrp-jvw7-9fet,07/06/2022,martes,06/06/2022,lunes,9:52 a.m.,si,si,si,no,si,no,masculino,52,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,independiente,0,familiar,4,0,masculino,hermano(a),0,30,soltero(a),bachiller completo,independiente,ninguno,comuna1,zamorano,familiar
row-5i4e-imye_v5tm,07/06/2022,martes,04/06/2022,sábado,12:08 p.m.,si,si,si,no,si,no,femenino,31,no,no aplica,soltero(a),bachiller completo,ninguno,comuna1,villa del rosario,independiente,1,propia,2,0,masculino,ex-conyuge,0,25,soltero(a),primaria incompleta,independiente,ninguno,comuna1,palma real,familiar
row-pb6c-3dqp_xjup,08/06/2022,miércoles,07/06/2022,martes,16:00 p.m.,si,no,si,no,si,no,masculino,68,no,ninguno,soltero(a),técnico,ninguno,comuna1,zamorano,pensionado,2,familiar,4,0,femenino,hijo(a),0,24,soltero(a),bachiller completo,independiente,ninguno,comuna1,zamorano,familiar
row-hzha.drvx-gqvx,09/06/2022,jueves,04/06/2022,sábado,14:42 p.m.,si,si,si,no,si,no,femenino,46,no,no aplica,soltero(a),técnico,ninguno,comuna1,bosques de morelia,independiente,2,propia,4,0,masculino,conyuge,2,40,soltero(a),primaria incompleta,independiente,ninguno,comuna1,bosques de morelia,familiar
row-h5r6_cqaf~4s3z,13/06/2022,lunes,10/06/2022,viernes,9:40 a.m.,si,no,si,no,si,no,femenino,47,no,no aplica,soltero(a),primaria completa,ninguno,comuna1,reservas de zamorano,independiente,0,propia,2,0,masculino,ex-conyuge,0,56,unión libre,primaria incompleta,independiente,ninguno,comuna1,reservas de zamorano,familiar
row-qxyj.sda9_mqwx,14/06/2022,martes,14/06/2022,martes,14:30 p.m.,si,si,si,no,si,no,femenino,30,no,ninguno,unión libre,bachiller incompleto,ninguno,comuna1,callejón bellavista coronado,independiente,0,propia,2,0,masculino,conyuge,2,29,unión libre,primaria incompleta,independiente,ninguno,comuna1,callejón bellavista coronado,familiar
row-w826~9b5s~hjr4,15/06/2022,miércoles,15/06/2022,miércoles,15:33 p.m.,si,si,si,no,si,no,femenino,31,no,ninguno,unión libre,bachiller completo,ninguno,comuna1,molinos de comfandi,independiente,5,alquilada,6,0,masculino,conyuge,0,29,soltero(a),primaria incompleta,independiente,ninguno,comuna1,molinos de comfandi,familiar
row-26w9.jfug_pghr,16/06/2022,jueves,16/06/2022,jueves,12:00 a.m.,si,si,si,no,si,no,femenino,no aplica,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,independiente,0,alquilada,2,0,masculino,conyuge,0,no aplica,soltero(a),primaria incompleta,independiente,ninguno,comuna1,zamorano,alquilada
row-xss5.68fc-wau4,16/06/2022,jueves,14/06/2022,martes,10:53 a.m.,si,si,si,no,si,no,femenino,15,no,no aplica,soltero(a),bachiller incompleto,ninguno,comuna1,los coches,independiente,1,familiar,3,0,masculino,conyuge,1,20,soltero(a),bachiller completo,independiente,ninguno,comuna1,villa del rosario,familiar
row-3sgc.dyw6~xbkq,17/06/2022,viernes,17/06/2022,viernes,12:00 a.m.,si,si,si,no,si,no,femenino,52,no,ninguno,soltero(a),bachiller incompleto,ninguno,comuna1,zamorano,independiente,0,propia,2,0,femenino,hermano(a),0,no aplica,soltero(a),primaria incompleta,independiente,ninguno,comuna1,zamorano,alquilada
row-69k6.xg9v~kqvd,17/06/2022,viernes,17/06/2022,viernes,12:00 a.m.,si,si,si,no,si,no,femenino,no aplica,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,independiente,0,alquilada,2,0,masculino,ex-conyuge,0,no aplica,soltero(a),primaria incompleta,independiente,ninguno,comuna1,zamorano,alquilada
row-he2p-4rf4.wb2k,22/06/2022,miércoles,22/06/2022,miércoles,12:00 a.m.,si,si,si,no,si,no,femenino,no aplica,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,independiente,0,alquilada,2,0,masculino,ex-conyuge,0,no aplica,soltero(a),primaria incompleta,independiente,ninguno,comuna1,zamorano,alquilada
row-qevz.vnsr~fq8a,22/06/2022,miércoles,22/06/2022,miércoles,10:30 AM,si,si,si,no,si,no,masculino,81,no,ninguno,unión libre,primaria incompleta,ninguno,comuna1,las lajas,independiente,4,familiar,8,0,masculino,hijo(a),0,28,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,las lajas,familiar
row-c5v3_dkug.3cux,22/06/2022,miércoles,18/06/2022,sábado,14:04 p.m,si,si,si,si,si,no,femenino,68,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna1,zamorano,ama de casa,5,alquilada,4,0,masculino,hijo(a),0,no aplica,soltero(a),primaria incompleta,desempleado,ninguno,comuna1,zamorano,alquilada
row-i5i2~6dmf-a5g2,22/06/2022,miércoles,18/06/2022,sábado,12:00 a.m.,si,si,si,si,si,no,femenino,no aplica,no,ninguno,soltero(a),primaria incompleta,ninguno,comuna2,estonia,independiente,0,familiar,2,0,masculino,ex-conyuge,0,no aplica,soltero(a),primaria incompleta,desempleado,ninguno,comuna4,colombia,alquilada
row-apgf~9a9n_635r,28/06/2022,martes,27/06/2022,lunes,9:00 a.m.,si,si,si,si,si,no,femenino,23,no,ninguno,unión libre,bachiller incompleto,ninguno,comuna1,molinos cien.,independiente,2,propia,3,0,masculino,hijo(a),0,28,unión libre,primaria incompleta,desempleado,ninguno,comuna1,molinos cien.,alquilada
